dim,B,86.74
dim,Uncertain,35.39
dim,J,89.55
dim,J,62.91
dim,B,65.56
dim,Uncertain,37.41
dim,J,76.51
dim,J,64.15
dim,B,78.26
dim,B,75.24
dim,B,97.25
dim,B,86.96
dim,B,84.24
dim,Uncertain,38.45
dim,B,68.61
dim,J,80.97
dim,Uncertain,40.77
dim,Uncertain,47.57
dim,B,95.19
dim,B,93.42
dim,B,95.42
dim,B,63.21
dim,B,88.79
dim,Uncertain,41.41
dim,Uncertain,37.40
dim,B,75.03
dim,J,81.39
dim,Uncertain,43.86
dim,B,86.82
dim,B,62.18
dim,J,61.30
dim,Uncertain,52.90
dim,B,97.00
dim,B,98.23
dim,B,68.37
dim,B,98.14
dim,B,97.71
dim,B,99.25
dim,B,97.57
dim,B,96.75
dim,B,75.39
dim,B,95.59
dim,B,97.45
dim,B,79.68
dim,Uncertain,48.55
dim,B,98.63
dim,Uncertain,49.39
dim,B,96.46
dim,B,98.81
dim,B,85.03
dim,B,83.79
dim,J,78.49
dim,B,80.57
dim,B,78.57
dim,Uncertain,50.91
dim,B,93.40
dim,B,96.44
dim,B,71.39
dim,B,96.25
dim,B,84.52
dim,B,99.43
dim,B,86.19
dim,Uncertain,40.31
dim,Uncertain,55.62
dim,B,82.95
dim,B,98.24
dim,B,85.70
dim,Uncertain,39.07
dim,J,67.17
dim,B,60.61
dim,Uncertain,51.48
dim,Uncertain,47.85
dim,Uncertain,41.45
dim,Uncertain,40.24
dim,Uncertain,28.84
dim,B,66.77
dim,Uncertain,32.90
dim,Uncertain,41.91
dim,Uncertain,36.49
dim,Uncertain,40.65
dim,Uncertain,40.40
dim,Uncertain,45.77
dim,B,70.71
dim,B,94.48
dim,Uncertain,34.58
dim,Uncertain,35.66
dim,Uncertain,57.47
dim,H,65.31
dim,B,86.44
